USER,REVIEW,SENTI,COUNT
구르미,"직원,들,너무,불친절,우리,보,곤,마스크,쓰,라고,하,면서,본인,들,은,마스크,턱,에,걸치,고,일,함,그리고,직원,들,바,에서,손님,욕,하,는,거,너무,큰,소리,로,해서,다,들리,고,자꾸,시,X,X,발,거리,는데,너무,불쾌,함,정말,와,보,고,싶,었,던,카페,였,는데,직원,들,때문,에,너무,실망,차라리,마스크,쓰,면,표정,이라도,안,보이,지,그,직원,썩소,잊,을,수,가,없,어",-2,3
뿌엉이,"너무,좋,아요",0,0
보떼,"성수동,카페,할아버지,공장,커피,맛,은,그리,무겁,지,않,아요,메뉴판,만,보,면,카페,메뉴,보다,식사,류,가,좀,더,비중,있,는,느낌,인데,사람,들,이,많,아서,놀랐,어,요,테이블,이나,뒷정리,부분,도,좀,신경,써,주,셨,으면,좋,을,거,같,네요",0,0
aqua1537,"굿,굿,크,고,갬,성,있,는,카페,추천요",0,0
kk,굿,0,0
스밀라,"친절,하,진,않,지만,분위기,는,좋,아요,오,두,막,이,낡,아,아쉽,네요",1,1
뚜둥,"분위기,좋,고,음료,값비싸,요",0,0
illliill,"가격,은,조금,비싸,비,만,맛있,어요",-1,1
미미,"커피,는,맛있,으나,롤,케이크,는,가격,이,비해,별",0,0
봄이,"친절,하,시,고,피자,굿",1,1
나름,"장소,가,크,고,메뉴,가,맛있,었,어요,음악,이,커서,대화,하,기,가,어렵,네요",0,0
minimami,"멋진,곳",0,0
장승,"다시,가,보,고,싶,은,곳,이,에요",0,0
히하랏,"우,운우,우우,웅에",0,0
비나리,"에어컨,바람,이,너무,강해서,야외,에,있,었,어요",0,0
KIM TAE HYUNG FOREVE,"첫,방문",0,0
kook8318,"할아버지,최고",0,0
코코코,굿,0,0
tk0****,"음,꿋꿋",0,0
유랑 민,"나무,위,의,오두막,이,이색,적,인,카페,할아버지,공장,미술,작품,들,이,전시,되,어,있,는,문화,예술,공간",0,0
and****,"분위기,도,좋,고,커피,도,최고",0,0
choi093,"시그,니,처,블,렌,드,굿",0,0
옥수수,"가격대,가,너무,비싸,요",-1,1
또또,"후기,보,고,갔,는데,후기,랑,다르,게,명란,파스타,에,빵,도,안,나오,고,한,입,먹,자마자,맛,이,별로,다,싶,었,어요,느끼,한데,피클,도,없,고,요,명란,맛,안,나,고,깻잎,맛,이,많이,나,네,요,다신,안,갈,듯,합니다",0,0
미르,"카페,도,크,고,이쁘,고,커피,도,맛있,어요",0,0
withlump,"좋,아요",0,0
yju****,"카페,가,진짜,이뻐요",0,0
s2s2s2s2,"분위기,맛,너무,좋,아요,재,방문,의사,있,음",0,0
Wavicle,"분위기,진짜,좋,은데,가격,이,아쉽,네요",0,0
ssi****,"좋,아요",0,0
냥냥이,"공간,이,예쁘,고,음료,도,맛있,습니다,가격,은,좀,비싸,지만",-1,1
Joy,"할아버지,피자,바나나,우유,빙수,아이스,아멜,카노,음악,소리,가,너무,크,고,어수선,해요,매장,이,넓고,천정,이,높,아서,시원,한,느낌,이,드,는,건,장점,이,에요,음식,도,맛있,어요,다만,좀,비쌉니다,직원,들,의,친절,도,는,보통,이하,입니다,별로,친절,하,지,않,아요,주차,가,된다고,해서,차,를,가지,고,나왔,는데,가게,앞,에,세,대,정도,세울,공간,만,있,고,나머지,는,유료,주차,를,해야,해요,이런,상황,이,면,주차,가,된다고,써,놓,으면,안,될,거,같,아요",2,2
Genie,"인테리어,예쁜데,좀,비싸,고,자리,잡,기,힘들,어요",-1,1
안셋흔,"콜드,브루,너무,밍밍,해요",0,0
prey000,"너무,비싸,고,정신없,어요",-1,1
ojhlove3004,"덥,고,습한,장마철,이,라,루프,탑,이용,을,못,해서,아쉽,지만,커피,는,맛있,습니다",0,0
gungvely,"큰,규모,에,사람,이,엄청,많,아요",0,0
요레이,"흑임자,좋,아,해서,흑임자,롤,시켰,는데,생각,보다,별로,였,고,빙수,도,가격,대비,별로,빙수,에,크림치즈,가,아니,라,아이스크림,들,었,으면,차라리,나았,을,뻔,했,어요,커피,는,괜찮,았,어요",0,0
성장하는 요가강사,"분위기,좋,고,맛,도,좋,은데,가격,이,비싸,요",-1,1
죠,"공간,도,넓고,음료,도,다,진하,니,맛있,었,어요,밀크티,좋,아,하,시,는,분,들,은,밀크티,온더록스,강추,그리고,티라미수,롤,은,꼭,주문,해,보,세요,존맛",0,0
선녀와나무꾼,"도시,한,복판,에,그런,곳,이,있,다는,게,신기,했,어요,젊,은,사람,들,이,많이,오,나,봐요",0,0
Bella,"좋,아요",0,0
jinny48,"많이,시끄럽,고,비싼,편",-1,1
세젤귀,"조금,비싸,지만,넓고,좋,아요",-1,1
chris7400,"가격,이,비싼,것,만,빼,면,분위기,맛,모두,좋,아요",-1,1
김지윤,굿,0,0
0line,"사람,Jonna,많,아,티라미수,가,얼,그레,이,보다,더,달,아요,더,맛있,는,듯",0,0
실버썬,"넓은데,사람,많,아요,그래도,사진,찍,기,도,좋,고,맘,에,들,어요",0,0
202****,"좋,아요",0,0
daw****,"괜찮,아요",0,0
Sue,"친절,해요",1,1
라이언,넓어요,0,0
lsk****,"너무,좋,아요",0,0
게으른여행쟁이,"공간,이,너무,매력적,이,에요",0,0
js3****,"가격,이,비싸,요",-1,1
Rirara,"청포,도,주스,맛있,어요",0,0
0bi****,"커피,맛있,어요",0,0
Eun,"다,좋,은데,가격,이,아주,좋,지,는,않,아요",0,0
click180419,"좋,아요,그림,도,보,고,커피,도,마시,고,분위기,도,좋,네요",0,0
나콩,"카페,이쁜지,는,잘,음료,도,그냥,그래요",0,0
알라,"평일,에,오,기,좋,아요",0,0
맛객,"가격,이,비싼,편,이,지만,넓고,분위기,좋,고,음료,맛,도,좋,았,어요,오,두,막,도,있,고,정원,도,있,고,사진,찍,기,좋,네요",-1,1
토종밀가루,"친구,랑,시끄럽,게,떠들,기,에,좋,은,곳,입니다,시원,한,음료수,가,의외로,맛있,네요",0,0
순두부,"맛있,고,시끄러워,요",0,0
ooppppp,"맛있,고,좋,아요",0,0
Jimmy Han,"주차장,없,음,알,아서,길,에,하,라고,함,분위기,는,나쁘,지,않,은데,가격,은,착하지않아요,화장실,관리,상태,실망,사진,찍,기,에,좋,긴,하,네요",-1,1
seoni,"넓고,좋,아요",0,0
뽁싱천재,"다,좋,은데,음료,가,좀,비싸,요",-1,1
쭌이뚱이,"너무,좋,아요,카페,도,넓어서,굿",0,0
CHO,"넓고,음료,도,맛있,었,어요",0,0
California,"진짜,구성,비,최악,7,천,원,짜리,아이스,초코,시켰,는데,양,엄청,작,고,일반,서울우유,초코,우유,맛,임",0,0
빨간망토,"아인,슈,패,너,짱",0,0
돌이맘,"성수동,카페,할아버지,공장,주말,에,갔,는데,사람,진짜,많,더라고요,커피,는,쏘쏘,분위기,는,좋,아요,음식,도,많이,드,시,더라고요",0,0
소풍,"친절,해서,좋,아요",1,1
다크초콜렛,"커피,맛,은,소소,분위기,는,좋,아요,허름,한,공장,인테리어,에,사람,엄청,많,으니,색다르,고,좋,네요",0,0
비니삥,"카페,메뉴,는,먹,어,봤,는데,음식,은,처음,먹,어,봤,어요,피자,랑,샐러드,먹,었,는데,너무,맛있,었,어요",0,0
민,"엄청,크,네요",0,0
백설기,"분위기,도,굿,맛,도,굿,참새,가,엄청,친근,하,게,다가오,네요,나무,하,고,꽃,들,이,많,아서,그런지",0,0
87kes829,"커피,맛,은,기본,이상,은,하,는,듯,근데,사람,너무,많,고,시끄러움",0,0
vic****,"좋,아요",0,0
러브미,"핫,한,카페,전,soso",0,0
행복한제주,"인테리어,신통방통,카피,맛,도,그럭저럭,괜찮,았,습니다,루프,탑,정원,이,이쁘,더라고요",0,0
냠냠쩝쩝꿀꺽,"넓고,분위기,도,좋,아요",0,0
skd****,"카페,넓고,좋,아요,다만,사람,이,많,아요",0,0
GGoddfg,"분위기,굿",0,0
ekd****,"맛있,어,형,분위기,도,좋,네요",0,0
bea****,"너무,예쁜,맛",0,0
겨울바다,"헤어,집,게,핀,하신,직원,분,불친절,수박,주스,로,맛,컵,깨,짐",-1,2
어느날,"크,고,예뻐요",0,0
윙크,"분위기,좋,아요",0,0
tla****,"커피,맛집",0,0
semiyaa,"넓고,확,트이,고,좋,네요,야외,도,있,고,좋,습니다",0,0
hui****,"카페,도,크,고,이쁘,고,수박,주스,맛있,습니다,시럽,으로,만,맛,을,낸,수박,주스,들,과,는,달라요",0,0
추억,"커피,평범,흑임자,는,맛있,었,어요,카페,가,굉장히,큰,데,좀,어수선,한,감,이,있,습니다",0,0
또이,"성수,핫플",0,0
함냐함냐,"너무,좋,아요,화장실,도,깨끗,하,고",0,0
이상하네,"커피,맛집",0,0
littlemadonna,"분위기,맛집,비,오,는,일요일,오전,한산,하,고,좋,네요,음악,도,좋,고,커피,도,맛나,고",0,0
태성,"직원,이,친절,하,고,좋,아요",1,1
빈다,밀크티,0,0
음매멍멍,"가격,이,무슨,호텔,급,나름,정원,분위기,느낄,수,있,어,좋,았,지만,친절,과,는,거리,가,머,네요,빙수,에,개인,그릇,달라,했,더니,종이컵,에,덜,어,먹,으라네,요,파스,타,도,다른,고객,에,개,잘못,줬,다가,아무,말,없이,저희,쟁반,에,놓,으시,는데,다른,고객,테이블,까지,갔,다,온,파스타,먹,는,내내,찜찜,했,고,같,은,메뉴,시킨,다른,고객,보,니,아무래도,누가,손댄,움,식,이,었,던,것,같,더라고요",1,1
sopia8283,"청포,도,주스,상큼,하,고,달달,해요,아이스,바닐라,라테,도,너무,달지않,고,맛있,어요",0,0
yoosh63,"유자,레먼,에이드,먹,었,어요",0,0
wkahd28,예뻐요,0,0
키마,"유자,레모네이드,8,천,원",0,0
크크크,"카페,가,이뻐요",0,0
김대정,"굉장히,넓어요,2,층,에,루프,탑,에,마당,에,테이블,도,많,네요",0,0
J,"멋진,카페,예요,신랑,과,딸,을,기다려야,했,는데,2,층,넓고,음악,좋,아서,분위기,있,게,기다릴,수,있,었,어요",0,0
wlsdud8401,"예쁘,고,맛있,는데,가격,이,넘,나,사악,해요",-1,2
everyhappy,"가격,은,세지만,분위기,값,이,라,생각,하,고,먹,습니다,멋진,카페,예요",-1,1
소달달,"넓은데,사람,이,너무,많,아요,캬,음료,는,의외로,맛있,었,어요",0,0
긍정,굿,0,0
명이맘,"좋,아요",0,0
JW,"좋,아요",0,0
455****,"좋,아요",0,0
soran,"굿,이,요",0,0
배고파,"굿,입니다",0,0
밤비,"너무,맛있,어요,파스타,피자,음료,3,개,시켰,는데,정말,다,맛있,네요",0,0
루루데이지,"카페,가,면,주로,밀크티,를,마시,는,편,인데,여기,거,유독,맛있,었,어요",0,0
두두,"피자,도,맛있,고,카페,너무나,이뻐요",0,0
위인,"커피,맛,은,보통,카페,너무,예뻐요,주말,에,바빠서인지,직원,들,은,불친절,해요",-1,2
ㅎㅎㅎㅎㅎ,"너무,좋,아숌",0,0
유즈,"커피,맛집",0,0
dudegam,"놀,면,뭐,하,니",0,0
룰루,"너무,비싼,데,맛,도,보통,이,에요,아쉬운,데,사진,찍,기,에,는,이쁜,곳",-1,1
운짱,"넓고,좋,지만,너무,비싸,요",-1,1
맛집 찾는 라이언,"이뻐요,괜히,유명,한,게,아닌,듯",0,0
플라이대디,"분위기,좋,아요",0,0
coo****,"할아버지,피자,맛나,요",0,0
Nana,"분위기,가,너무,예뻐요,아메리카노,는,종류,가,두,가지,가,있,어서,두,가지,다,마셔,봤,는데,둘,다,괜찮,았,고,롤,종류,는,가격,이,많이,비쌌,지만,커피,랑,같,이,먹,으니,맛있,었,어요,내부,랑,외부,분위기,가,특이,해서,보,는,즐거움,이,있,네요,3,층,까지,꼭,올라갔,다,오,세요,분위기,맛집,데이트,카페,사진,찍,기,좋,은,카페",-1,1
좌자,"분위기,는,좋,은데,음료,는,그냥,그래요",0,0
차올라,"분위기,맛집",0,0
꾸리별,"분위기,도,좋,고,맛,도,좋,아요",0,0
jea****,"맛있,는,데,시끄러움",0,0
체리콜라,"카페,라테,깔끔,해요",0,0
알라,"평일,에,오,니,적당히,사람,잇,고,좋,아요",0,0
닝,"맛있,어요",0,0
lil Stern,"서울,에,흔치,않,은,창고,형,대형,카페,안,에,분위기,좋,고,다양,한,전시물,들,이,있,어서,좋,아요,근데,화장실,이,좀,열악,함,컨테이너,느낌,사람,많,은,시간,대,에,가,면,시끌시끌,함,날씨,선선,할,때,야외,좌석,앉,으면,좋,을,듯",1,1
luc****,"규모,가,커,요",0,0
art****,"좋,아요",0,0
HUNY9,굿,0,0
ghkfmrh1,"좋,아요",0,0
refresh245,"좋,아요",0,0
최용민,"사람,이,조금,많,은,거,빼,고,분위기,도,좋,고,맛,도,있,어요",0,0
티엔,"분위기,좋,네요",0,0
may****,"분위기,좋,아요",0,0
rkd****,"좋,아요,좋,아요,좋,아요",0,0
leevely_hana,굿,0,0
kkyyoo77,"기대,보다,별로,예요,비싸,고",-1,1
pin****,"분위기,좋,아요",0,0
장 군,"가격,은,좀,비싼,편,이,지만,공간,이,넓고,다채,롭,다,다른,곳,에,비해서,늦,게,까지,23,시,한다는,점,도,메리트,가,있,네요,다만,화장실,청소,가,다소,미흡",-2,2
sh6230,"분위기,인테리어,는,좋,으나,음식,은,정말,맛없,어요,먹물,리소토,의,관자,가,어묵,맛나,요",0,0
Dbs,"좋,아요",0,0
ldlrlo,"비싼,가격,에,비해,양,은,너무,적,어요,근데,음료,는,다,존맛",-1,1
ass****,"주문,받,는,아르바이트,생,애티튜드,부터,제대로,해야,할,듯,좋,은,기분,으로,커피,마시,러,갔,다가,기분,망쳐서,나옴",0,0
letoile,"음료,가,엄청,비싸,지만,인테리어,가,좋,으므로,자릿세,라고,생각,하,고,갑니다",-1,1
희망,"수국,이,너무,예뻐요,음료,도,맛있,어요",0,0
까까용,"넓고,특이,한,인테리어,와,루프,탑,이,좋,지만,음료,맛,은,평범,해요",0,0
joo****,"수국,정원,예뻐서,포토존,으로,좋,았,음,분위기,도,좋,고,음료,도,다,맛있,고,넓어서,좋,음",0,0
wonderland,"넓어서,좋,았,어요,사진,찍,기,도,좋,고,요,디저트,는,그냥,평범,합니다",0,0
야세쿠,큼,0,0
곰탱구리,"분위기,좋,으나,사람,이,많,아,1,층,보단,2,층,이,좋,네요",0,0
에이미,"카페,이쁨",0,0
진e,"비싸,긴,해요",-1,1
my30128,"분위기,굿",0,0
담다비,"분위기,굿,근데,비싸,다",-1,1
smile,"자리,넓고,포토존,이,많,아서,커피,마시,면서,사진,찍,고,놀,기,좋,아요,지금,수국,예쁘,게,폈,음,베이커리,는,가격,에,비해,평범,해서,추천,은,못,하,고,커피,는,맛있,어요,아아,콜드,브루,둘,다,괜찮,음",0,0
sun****,"커피,맛나,요",0,0
Lovely H,"분위기,좋,아요,평일,인데,도,사람,많,네요",0,0
흘러가는대로,"여름,에,갔,을,때,너무,좋,았,어요",0,0
성운천재,"좋,은,카페,에,요,자주,이용,하,는,곳",0,0
모리화,"분위기,좋,고,넓고,맛난,커피,와,롤,케이크,굿",0,0
알로하,"평범,한",0,0
dh0****,굿,0,0
danyu,"분위기,도,좋,고,진짜,넓어요,콥,샐러드,는,아주,훌륭,한데,봉,골,레,스파게티,는,너무,짜,요",0,0
hohojun,"카페,할아버지,공장,성,수직,원분,이,어디,아프,신,지,기운,이,없,으시,네요,응대,가,아쉽,네요,기분,좋,게,와서",0,0
soh****,"성수,할아버지,공장",0,0
gud****,"굿,굿,굿,굿,굿,어,어낭,아주,좋,음",0,0
수지Q,"넓은,마당,에,수국,이,예쁘,게,폈,어요",0,0
꾹꾹,"카페,도,크,고,분위기,도,좋,고,음식,도,맛있,었,어요",0,0
밍밍,"가격,이,너무,사악,해요,맛,에,비해",-1,2
Dear life,"무지,넓고,메뉴,도,많,고,예쁜데,사람,이,너무,많,아서,시끄러워,요,루프,탑,좋,음",0,0
솔이,1,0,0
의심많은자두,"비싸,지만,가끔,오,기,너무,좋,은,곳,예전,에,비해,지금,은,많이,창렬,스럽다,특히,찹,스테이크,는",-2,2
sun****,"분위기,가,좋,아요,가격,은,좀,비싸,지만",-1,1
p920221,"공간,도,이쁘,고,맛있,어요",0,0
Refind,"분위기,넘,넘,좋,아요",0,0
chu****,"여기,서,결혼,하,신,분,들,은,어떤,느낌,일까,모,히,또,같이,달콤,하,고,산뜻,할까",0,0
jel****,굿,0,0
o0bmi79,"시끄러움,창고,카페",0,0
Amy,"분위기,가,너무,좋,어요",0,0
쟈니윤,"그림,그리고,책,읽,기,좋,음,수국,빨간,벽돌,마당,테라스",0,0
hohojun,"성수,할아버지,커피,나,바라,존맛,분위기,깡패",0,0
rnr****,"할아버지,공장",0,0
emilee,"테이블,간격,이,널찍,해서,좋,아요,1,층,은,음악,소리,가,좀,큽니다",0,0
경,"분위기,진짜,좋,네요",0,0
호호홍홍,"분위기,좋,아요",0,0
흑둥이,"분위기,짱,이,욤",0,0
깜쪼,"분위기,좋,아요",0,0
Julia,"분위기,는,좋,으나,가격,이,좀,세요",0,0
늘츄,"성수동,특유,의,널찍널찍,한,공간,의,분위기,좋,은,카페,에,요,청포,도,스무디,마셨,는데,정말,더위,를,잊,게,해,주,는,맛,이,었,어요",0,0
이클립스,11,0,0
피글렛,"넓고,쾌적,하,고,좋,아요",0,0
꿀꿀벌,"분위기,왕,왕왕,좋,아요",0,0
Hercules,"할배,공장,품,이,떨어져,가요",0,0
성장하는 요가강사,"분위기,도,좋,고,맛,도,좋,습니다",0,0
hel****,최애,0,0
cow85,"나름,분위기,도,괜찮,고,음료,도,맛있,어요",0,0
myq****,"카페,진짜,이쁘,고,엄청,넓어요",0,0
솔직한시식가,"사람,많,아서,비추,커피,와,곁들일,만,한,빵,종류,없,음,차라리,팔당,쪽,카페,들,이,좋,은,듯,실패",0,0
skt****,"맛있,어요",0,0
dmsn,예뻐요,0,0
hyjw,"좋,아,하,는,카페",0,0
소소함,"커피,맛있,어요",0,0
보리보리,"인,스타,갬,성,카페",0,0
무한긍정주의,"매장,이,무척,예뻐서,분위기,에,취하,네요,다만,가격,이,좀,비싼,편,이,라,아쉬워,요",-1,1
한제희,"멋,집,니다",0,0
apfhdapfhd,"매우,시끄러움",0,0
Serena,"좋,아요",0,0
삶바라기,"분위기,깡패",0,0
정지혜 lovelyi8023,"좋,아요",0,0
alswklove,"분위기,와,커피,맛,최고,요",0,0
하이린,"아르바이트,생,이,너무,불친절,해요",-1,2
김난나,"다,좋,은데,주문,받,는,아르바이트,생,이,다,깎,아,먹,네요,주문,받,으면서,하품,하,고,졸린,거,같,은데,일,하,지,말,고,집,에,가,서,주무시,지,처음,으로,리뷰,라는,걸,남겨,봅니다,너무,안타까워,서요",0,0
yyi****,굿,0,0
SSeung,"맛,은,쏘쏘,대림,창고,테라,로,사,반반,을,섞,어,놓,은,인테리어,3,층,옥상,은,대나무,로,가려져서,아쉬운",0,0
Rosy,"예쁘,긴,한데,식물,이,많,아서,야외,에,벌레,가,좀,있,는,건,어쩔,수,없,는,듯,아,밀크티,는,정말,맛있,었,는데,와인,이,너무,별로,였,음,아무리,머금,고,마셔봐도,향,하나,도,안,나,고,편의점,와인,이,낫,겠,다,싶,었,음",0,0
2201,"겁나,비쌈",-1,1
투튀튀,"분위기,도,히프,하,고,다,맛있,어요",0,0
케이드,"분위기,가,좋,아여,넓,다",0,0
히히,"분위기,너무,좋,아요",0,0
즌,"성수,할아버지,공장,카페,감성,인생,샷,맛,이,있,고,카페,가,너무,예뻐요,점심,까지,해결,완료,0",0,0
로미,"넘,넘,맛있,어요",0,0
용갈,"커피,맛있,어요",0,0
참치뱃살,"사람,이,많이,없,으면,좋,아요",0,0
달달요정,"에어컨,이,빵빵,해서,야외,자리,도,시원,해요",0,0
아이,"커피,맛,이,너무,셔,요,장소,는,넓고,좋,았,습니다",0,0
이즈,"넓고,좋,음",0,0
케이디,"공간,도,넓고,갤러리,같,은,느낌,인테리어,에,커피,맥주,외,피자,등,의,다른,먹을거리,도,팝,니,다,성수동,에서,한,번,씩,가,볼,만,합니다",0,0
얌,"분위기,굿,아인,슈페너,추천,합니다",0,0
박수연,"맛있,어요,넓고요,이쁘,고요",0,0
이트샤,"성수,한,가운데,이런,큼지막,한,곳,이,라니,비,쌀,만,하,다만,그래도,비싼,거",-1,1
tjd****,"분위기,정말,좋,고,맛,도,좋,은,할아버지,공장,이,에요",0,0
김승희,굿,0,0
오늘하루도,"엄청,크,도,넓어요,분위기,빵,이,긴,해요,커피,가,비싸,서,근데,더,티,아인,슈페너,는,JMT",-1,1
꺄,"음료,는,그냥,그래요",0,0
이땐땡,"데이트,아니,면,안,올,가격",0,0
at0****,"2,번,째,방문,이번,엔,커피,마시,러,왔,어요,넓어서,좋,은,곳",0,0
한글사랑,굿,0,0
rkdusl,"가게,가,엄청,넓고,인테리어,도,푸근,하,고요,밀크티,아주,맛나,요",0,0
Hercules,"오두막,이,귀여운,할,아,보,지,공장,근데,1,층,카운터,쪽,이,윙윙,거려,서,좀,아쉬워,요",0,0
모나,"11,시,20,분,쯤,갔,는데,직원,분,들,이,오픈,준비,에,바빠,하,시,는,건,이해,하,지만,손님,대응,이,불친절,했,습니다,주문,하,기,꺼려,졌어요",-1,2
wls,"밀크티,가,맛있,는,곳",0,0
naw****,"좋,아요,추천,합니다",0,0
hee,"여기,좋,아요,추천",0,0
치즈블루베리,"분위기,좋,고,커피,도,맛있,어요",0,0
min****,"맛나,요",0,0
룰루랄라,"할아버지,많이,버,셨,나요",0,0
lee****,굿,0,0
우히히,"앉,을,자리,가,넉넉,한,거,너무,좋,아요,딸기,라테,를,좋아해서,자주,마시,는데,손,에,꼽,을,만큼,진하,고,맛있,었,어요",0,0
꼬맹이ㅋㅋㅋ,"분위기,는,좋,으나,커피,가,맛,이,쏘쏘",0,0
hanyarang,"사람,이,없,었,는데,음식,늦,게,나왔,습니다,벨,고장,같,은데,브런치,가,다,식,어서,빵,이,질겨서,먹,기,힘들,었,습니다,넓은,매장,에,인원,이,작,아서,그런,거,같,은,데,그래도,음식,인데,안,가져가,면,불러라,도,주,시,던지,값,도,비싼,편,인데,이런,부분,은,신경,써,주,셨,으면,더,좋,을,거,같,습니다",-1,1
hyun1,굿,0,0
dke****,굿,0,0
상운,"흑임자,롤,케이크,4,점,같,은,3,점",0,0
상운,"음,그냥,보통,입니다",0,0
마니또뚜아,"인테리어,가,예뻐요,매장,도,넓고,음료수,는,그냥,그래요",0,0
루비,"분위기,좋,아요",0,0
gpf****,"성수,스파게티,맛집",0,0
응까,"분위기,는,좋,은데,음료,맛,없음,블루,레몬,에이드,아무,맛,도,안,나,요",0,0
라니,"분위기,좋,고,메뉴,다양,해요,비싼,편,이,에요",0,2
Chloe,"커피,도,맛있,고,공간,도,넓어서,좋,아요,손,님,이,너무,많,아서,자리,잡,기,가,힘들,지만,교외,지역,카페,온,기분,낼,수,있,어서,나름,괜찮,습니다,콥,샐러드,지이,이이인,짜,맛있,어요,커피,만,드,시,지,마시,고,이것,도,꼭,같이,드세요",0,0
슈맘,멋져요,0,0
졔졔,"오랜만,에,성수,에,있,는,카페,갔,는데,여기,괜찮,네요,인테리어,를,엄청,신경,쓴,느낌,입니다,성수,카페,중,에,넓고,분위기,좋,은,곳,을,찾,는,분,들,에게,추천,입니다",0,0
아아아,"저번,부터,파스타,랑,피자,먹,고,싶,어서,방문,했,습니다,체해서,속,이,안,좋,았,는데,치료,되,는,맛,입니다",0,0
kor****,"분위기,좋,아요,가격,이,조금,비싸,다는,게,아쉬워,요",-1,1
jujusse,"커피,도,맛있,고,분위기,도,너무,좋,고,너무,좋,았,네요",0,0
우주정복자,"넓고,분위기,도,좋,고,음료,도,맛있,고,다만,좀,비싸,요",-1,1
이희연,"음료,가,너무,이뻐요",0,0
민댕,"성수동,맛집,카페,할아버지,공장",0,0
뽀로로맛사이다,"양,은,좀,적,지만,자리,도,넓고,분위기,괜찮,아요,담,에,는,브런치,도,먹,으러,가,보,려고요",0,0
qor****,"예쁘,고,맛있,고,좋,아요",0,0
슬기세리맘,"리뷰,보,고,갔,는데,정말,크,고,좋,더라고요,테이블,간격,도,넓어,좋,고,추워서,밖,으로,나간,건,아니,지만,분위기,좋,고,사진,찍,기,좋,더라고요",0,0
파인트리,"분위기,도,맛,도,최고",0,0
BYTG,"콥,샐러드,리얼,짱,입니다",0,0
보얀,"조형미,있,는,큰,공간,에,크,고,산만,하,고,현기증,나,는,성수동,갬,성",0,0
yeonss,"인테리어,가,멋있,는,곳,카페,가,넓어서,좋,아요,날씨,풀리,면,야외,에,앉,아서,마시,고,싶,네요",0,0
yeonss,"성수동,카페,넓은,장소,인테리어,가,멋지,네요,식사,도,가능,하,니,좋,아요",0,0
님뇽님,"카페,가,넓고,예쁩니다,1,2,층,이,있,는데,느낌,이,모두,널찍,하,고,자리,가,많,아요,음료,는,좀,비싼,편,인,것,같,긴,한데,장소,가,예뻐서,좋,습니다",-1,1
김진영,"분위기,좋,음",0,0
깟뎀깟뎀,"맛,카페",0,0
둥둥이대장,"뱅,쇼,는,조금,별로",0,0
라구,"음료,값비싸,요,인테리어,비용,으로,거의,쓰,는,듯,공장,형태,라,넓고,자리,많,다는,게,장점,이,지만,시끄러우,니,조용,한,분위기,를,원한다면,다른,곳,으로,가시,길,그리고,레몬,진저,티,절,대로,드,시,지,마세요,이건,뭐,레몬,물,인지,얼,그레이,티백,레몬,몇,조각,아무튼,실망,하,고,갑니다",0,0
게으른냐옹,"규모,도,크,고,모던,한,분위기,딱,그,정도,큰,규모,의,카페,를,좋아하,지,않,아서,인지,전,그저,그렇,더라는,규모,가,큰,만큼,사람,도,많,고,조금,소란,스러운,편",0,0
무지,"커피,도,맛있,어요",0,0
sosrom92,"음료,값,은,비싸,긴,하,지만,인테리어,넘,넘,예뻐요",-1,1
gml****,"비싸,고,양,이,적,어요,그리고,직원,들,이,시끄러움",-1,1
오늘,큼,0,0
mocha,"공간,이,넓고,음료,랑,음식,도,다,맛있,어서,좋,은데,그만큼,사람,이,많,아서,시끄럽,긴,해요,메뉴,가격대,도,있,는,편,그래도,한,번,쯤,가,볼,만,은,합니다,특히,유자,레모네이드,랑,BLTC,샌드위치,강추",0,0
이네,"엄청,크,고,사람,이,많,고,커피,가,비싸,고,시끄러워,요",-1,1
냠냠,"부위,도,좋,고,넓고,사진,전,갤러리,도,하,고,있,어서,재,방문,의사,200,퍼,용",0,0
누비,"분위기,좋,은,카페,예요,가격,은,좀,다른,곳,에,비해,비싸,지만,멋,스러운,곳,입니다",-1,1
자유영혼,굿,0,0
보라,"거의,잔,당,8000,원,수준,으로,비싸,지만,분위기,보,고,옵니다",-1,1
21SeGiSeonBiKDU,"이름,이,특색,있,고,너무,이뻐요,나무,위,에,집,너무,신기,해요",0,0
knj****,"맛있,는,인테리어",0,0
vin****,"좋,아",0,0
차장호,"넓어서,좋,아요",0,0
태연,"넓고,커피,도,굿",0,0
knj****,"또,와야지",0,0
vin****,"좋,아요",0,0
태연,"굿,골",0,0
뱝,"넓고,좋,은,데,맛없,어요",0,0
달콤한 유나씨,"분위기,좋,고,테이블,도,많,은데,그만큼,사람,이,엄청,많,아요",0,0
rhdiddl,"애플,진저,티,마시,지,마세요,사과,도,맛없,는,미니,사과,에,양,도,엄청,적,음",0,0
rhdiddl,"정말,더,티,하,게,단,초코,음료,마시,고,싶,으면,콜드,브루,더티,아인,슈페너,추천,초코,가,넘쳐,흐른다",0,0
예나미,"할아버지,공장",0,0
뿌엥,"크기,는,큰,데,맛,은,그냥저냥",0,0
le0****,"할아버지,잘,마셨,어요",0,0
달라제이,"오두막,마당,양철,지붕,느낌,있,쒀,요",0,0
로미,"여기,는,밀크티,맛집,이,에요,커피,는,별로,예,요",0,0
투민이아빠,"라테,는,별로,밀크티,는,맛있,음",0,0
김설,"사람,이,늘,많,은,듯,정신,이,홀랑,가출",0,0
